1,101.85,101.11,-76.702
1,101.62,101.15,-76.76
1,100.55,101.42,-77.037
1,100.03,101.48,-77.161
1,99.293,101.5,-77.332
1,98.603,101.48,-77.486
1,97.864,101.4,-77.645
1,97.327,101.33,-77.758
1,96.296,100.94,-77.945
1,96.038,100.87,-77.996
1,95.162,100.65,-78.168
1,94.219,100.21,-78.745
1,101.82,101.18,-77.235
1,103.09,100.95,-77.433
1,102.02,101.22,-77.71
1,101.79,101.26,-77.768
1,100.84,101.38,-77.998
1,100.22,101.39,-78.14
1,99.513,101.39,-78.301
1,98.824,101.36,-78.454
1,98.065,101.26,-78.615
1,97.581,101.18,-78.714
1,96.624,100.72,-78.876
1,96.092,100.58,-78.981
1,95.485,100.43,-79.101
1,94.5,99.996,-79.272
1,93.943,99.707,-79.364
1,93.565,99.514,-79.426
1,92.767,98.898,-79.533
1,93.748,99.371,-79.742
1,104.36,100.52,-78.127
1,104.02,100.59,-78.213
1,103.3,100.81,-78.403
1,102.33,101.2,-78.67
1,101.87,101.28,-78.783
1,101.11,101.32,-78.962
1,100.42,101.3,-79.115
1,99.733,101.27,-79.269
1,99.044,101.24,-79.423
1,98.285,101.14,-79.583
1,97.802,101.06,-79.683
1,96.844,100.6,-79.845
1,96.292,100.44,-79.951
1,95.739,100.28,-80.057
1,94.885,99.719,-80.184
1,94.062,99.127,-80.299
1,93.404,98.781,-80.407
1,93.13,98.642,-80.452
1,92.234,98.121,-80.593
1,91.525,97.419,-80.669
1,104.32,100.33,-78.556
1,93.315,98.51,-80.91
1,105.33,99.79,-78.849
1,104.76,99.96,-78.999
1,104.3,100.11,-79.123
1,103.41,100.58,-79.382
1,102.44,100.96,-79.649
1,102.27,100.99,-79.69
1,101.16,101.02,-79.947
1,100.82,101.01,-80.024
1,99.783,100.97,-80.254
1,99.438,100.96,-80.331
1,98.268,100.77,-80.575
1,98.206,100.76,-80.588
1,97.234,100.32,-80.755
1,96.212,100,-80.949
1,96.144,99.984,-80.962
1,95.27,99.442,-81.095
1,94.431,98.866,-81.216
1,90.945,95.298,-81.576
1,93.501,98.378,-81.368
1,91.266,96.15,-81.607
1,93.178,98.188,-81.419
1,91.322,96.323,-81.615
1,92.612,97.85,-81.507
1,91.881,97.171,-81.591
1,98.246,100.73,-80.637
1,96.184,99.951,-81.011
1,91.418,96.247,-81.777
1,102.41,100.87,-79.844
1,101.07,100.8,-80.31
1,99.691,100.75,-80.618
1,92.833,97.676,-81.86
1,92.17,96.938,-82.013
1,95.628,99.156,-81.637
1,105.29,99.512,-79.517
1,97.716,99.921,-81.376
1,106.29,99.047,-79.573
1,105.54,99.301,-79.775
1,105.27,99.376,-79.845
1,104.33,99.786,-80.11
1,103.42,100.23,-80.371
1,103.06,100.31,-80.461
1,102.23,100.39,-80.66
1,101.56,100.38,-80.812
1,100.87,100.36,-80.965
1,100.18,100.33,-81.119
1,99.457,100.27,-81.276
1,98.894,100.19,-81.394
1,97.881,99.784,-81.575
1,97.576,99.685,-81.633
1,96.808,99.436,-81.777
1,95.844,98.982,-81.942
1,95.421,98.807,-82.017
1,94.844,98.562,-82.118
1,91.228,95.119,-82.523
1,93.902,98.086,-82.274
1,91.815,95.94,-82.489
1,92.459,96.705,-82.435
1,93.142,97.433,-82.368
1,103.36,100.06,-80.694
1,95.116,98.337,-82.454
1,99.242,99.894,-81.713
1,102.02,99.988,-81.176
1,100.64,99.936,-81.483
1,97.197,99.106,-82.165
1,107.77,97.426,-80.074
1,107.16,98.2,-80.306
1,106.3,98.705,-80.562
1,106.23,98.727,-80.581
1,105.32,99.069,-80.831
1,104.33,99.441,-81.099
1,103.98,99.521,-81.189
1,103.15,99.595,-81.388
1,102.48,99.591,-81.54
1,101.79,99.565,-81.693
1,101.1,99.54,-81.847
1,100.41,99.514,-82.001
1,99.739,99.468,-82.147
1,98.858,99.281,-82.325
1,98.576,99.206,-82.38
1,97.587,98.776,-82.553
1,96.819,98.527,-82.697
1,96.514,98.427,-82.755
1,95.525,97.997,-82.927
1,91.058,93.808,-83.435
1,94.715,97.703,-83.076
1,91.093,93.957,-83.445
1,94.485,97.616,-83.118
1,91.652,94.805,-83.421
1,92.335,95.532,-83.354
1,93.018,96.26,-83.287
1,93.7,96.987,-83.22
1,106.29,98.673,-80.624
1,94.598,97.522,-83.247
1,91.185,93.884,-83.588
1,98.733,99.074,-82.545
1,96.671,98.295,-82.92
1,107.73,97.3,-80.314
1,104.28,99.267,-81.422
1,93.982,96.759,-83.608
1,107.08,97.949,-80.779
1,102.94,99.194,-81.904
1,101.56,99.143,-82.211
1,100.18,99.091,-82.519
1,91.941,94.572,-83.843
1,92.624,95.3,-83.776
1,93.307,96.027,-83.709
1,98.178,98.278,-83.174
1,96.116,97.5,-83.548
1,108.18,96.094,-80.852
1,107.63,96.924,-81.078
1,106.98,97.654,-81.314
1,106.16,98.199,-81.566
1,105.22,98.62,-81.83
1,104.95,98.68,-81.9
1,104.06,98.801,-82.116
1,103.39,98.798,-82.268
1,102.7,98.772,-82.421
1,102.01,98.746,-82.575
1,101.32,98.72,-82.729
1,100.63,98.695,-82.883
